Account,Posted dt.,Doc dt.,Doc,Memo/Description,Department,JNL,Debit,Credit,Balance
6175,5/28/2021,5/28/2021,52821,82L-IMPORT PAYROLL,D108,HJ,,11.96,27526.96
6175,5/28/2021,5/28/2021,52821,82L-IMPORT PAYROLL,D108,HJ,,11.96,27515
6175,5/28/2021,5/28/2021,52821,82L-IMPORT PAYROLL,D108,HJ,,11.96,27503.04
6175,5/28/2021,5/28/2021,52821,82L-IMPORT PAYROLL,D108,HJ,,11.96,27491.08
6175,5/28/2021,5/28/2021,52821,82L-IMPORT PAYROLL,D108,HJ,,11.96,27479.12
6175,5/28/2021,5/28/2021,52821,82L-IMPORT PAYROLL,D108,HJ,,11.96,27467.16
6175,5/28/2021,5/28/2021,52821,82L-IMPORT PAYROLL,D108,HJ,,11.96,27455.2
6175,5/28/2021,5/28/2021,52821,82L-IMPORT PAYROLL,D108,HJ,,11.96,27443.24
6175,5/28/2021,5/28/2021,52821,82L-IMPORT PAYROLL,D108,HJ,,11.96,27431.28
6175,5/28/2021,5/28/2021,52821,82L-IMPORT PAYROLL,D108,HJ,,11.96,27419.32
6175,5/28/2021,5/28/2021,52821,82L-IMPORT PAYROLL,D108,HJ,,14.83,27404.49
6175,5/28/2021,5/28/2021,52821,82L-IMPORT PAYROLL,D108,HJ,,14.83,27389.66
6175,5/28/2021,5/28/2021,52821,82L-IMPORT PAYROLL,D108,HJ,,14.83,27374.83
6175,5/28/2021,5/28/2021,52821,82L-IMPORT PAYROLL,D108,HJ,,14.83,27360
6175,5/28/2021,5/28/2021,52821,82L-IMPORT PAYROLL,D108,HJ,,14.83,27345.17
6175,5/28/2021,5/28/2021,52821,82L-IMPORT PAYROLL,D108,HJ,,35.65,27309.52
6175,5/28/2021,5/28/2021,52821,82L-IMPORT PAYROLL,D108,HJ,,1.78,27307.74
6175,5/28/2021,5/28/2021,52821,82L-IMPORT PAYROLL,D108,HJ,,1.78,27305.96
6175,5/28/2021,5/28/2021,52821,82L-IMPORT PAYROLL,D108,HJ,,1.78,27304.18
6175,5/28/2021,5/28/2021,52821,82L-IMPORT PAYROLL,D108,HJ,,1.78,27302.4
6175,5/28/2021,5/28/2021,52821,82L-IMPORT PAYROLL,D108,HJ,,11.96,27290.44
6175,5/28/2021,5/28/2021,52821,82L-IMPORT PAYROLL,D108,HJ,,11.96,27278.48
6175,5/28/2021,5/28/2021,52821,82L-IMPORT PAYROLL,D108,HJ,,14.83,27263.65
6175,5/28/2021,5/28/2021,52821,82L-IMPORT PAYROLL,D108,HJ,,14.83,27248.82
6175,6/1/2021,6/1/2021,1,To reclassify Expenses bet departments,D107,HJ,,61.24,27187.58
6175,6/1/2021,6/1/2021,1,To reclassify Expenses bet departments,D107,HJ,61.24,,27248.82
6175,6/1/2021,6/1/2021,BCBS,BCBS June 2021 Payment,D108,HJ,1384.2,,28633.02
6175,6/1/2021,6/1/2021,BCBS,BCBS June 2021 Payment,D108,HJ,1253.48,,29886.5
6175,6/1/2021,6/1/2021,BCBS,BCBS June 2021 Payment,D101,HJ,251.15,,30137.65
6175,6/1/2021,6/1/2021,BCBS,BCBS June 2021 Payment,D102,HJ,95.66,,30233.31
6175,6/1/2021,6/1/2021,BCBS,BCBS June 2021 Payment,D103,HJ,199.28,,30432.59
6175,6/1/2021,6/1/2021,BCBS,BCBS June 2021 Payment,D104,HJ,523.81,,30956.4
6175,6/1/2021,6/1/2021,BCBS,BCBS June 2021 Payment,D105,HJ,154.97,,31111.37
6175,6/1/2021,6/1/2021,BCBS,BCBS June 2021 Payment,D107,HJ,292.35,,31403.72
6175,6/1/2021,6/1/2021,BCBS,BCBS June 2021 Payment,D109,HJ,416.08,,31819.8
6175,6/1/2021,6/1/2021,BCBS,BCBS June 2021 Payment,D111,HJ,143.49,,31963.29
6175,6/1/2021,6/1/2021,BCBS,BCBS June 2021 Payment,D112,HJ,114.15,,32077.44
6175,6/1/2021,6/1/2021,BCBS,BCBS June 2021 Payment,D108,HJ,1403.44,,33480.88
6175,6/1/2021,6/1/2021,BCBS,BCBS June 2021 Payment,D108,HJ,208.54,,33689.42
6175,6/2/2021,6/2/2021,1,Blue 20/20 Vision Ins LUX,D108,HJ,7.11,,33696.53
6175,6/2/2021,6/2/2021,1,Blue 20/20 Vision Ins 82L June Payment,D108,HJ,113.34,,33809.87
6175,6/2/2021,6/2/2021,1,Blue 20/20 Vision Ins 82L June Payment,D108,HJ,127.14,,33937.01
6175,6/2/2021,6/2/2021,1,Blue 20/20 Vision Ins LUX,D104,HJ,13.51,,33950.52
6175,6/2/2021,6/2/2021,1,Blue 20/20 Vision Ins 82L June Payment,D101,HJ,27.73,,33978.25
6175,6/2/2021,6/2/2021,1,Blue 20/20 Vision Ins 82L June Payment,D102,HJ,14.22,,33992.47
6175,6/2/2021,6/2/2021,1,Blue 20/20 Vision Ins 82L June Payment,D103,HJ,21.33,,34013.8
6175,6/2/2021,6/2/2021,1,Blue 20/20 Vision Ins 82L June Payment,D104,HJ,56.46,,34070.26
6175,6/2/2021,6/2/2021,1,Blue 20/20 Vision Ins 82L June Payment,D105,HJ,21.33,,34091.59
6175,6/2/2021,6/2/2021,1,Blue 20/20 Vision Ins 82L June Payment,D107,HJ,28.02,,34119.61
6175,6/2/2021,6/2/2021,1,Blue 20/20 Vision Ins 82L June Payment,D109,HJ,56.46,,34176.07
6175,6/2/2021,6/2/2021,1,Blue 20/20 Vision Ins 82L June Payment,D111,HJ,35.55,,34211.62
6175,6/2/2021,6/2/2021,1,Blue 20/20 Vision Ins 82L June Payment,D112,HJ,14.22,,34225.84
6175,6/2/2021,6/2/2021,1,Blue 20/20 Vision Ins 82L June Payment,D108,HJ,106.65,,34332.49
6175,6/2/2021,6/2/2021,1,Blue 20/20 Vision Ins 82L June Payment,D108,HJ,28.44,,34360.93
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D108,HJ,,1.78,34359.15
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D108,HJ,,1.78,34357.37
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D108,HJ,,1.78,34355.59
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D108,HJ,,1.78,34353.81
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D108,HJ,,1.78,34352.03
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D108,HJ,,1.78,34350.25
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D108,HJ,,1.78,34348.47
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D108,HJ,,1.78,34346.69
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D108,HJ,,1.78,34344.91
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D108,HJ,,1.78,34343.13
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D108,HJ,,1.78,34341.35
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D108,HJ,,1.78,34339.57
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D108,HJ,,5.23,34334.34
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D108,HJ,,11.96,34322.38
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D108,HJ,,11.96,34310.42
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D108,HJ,,11.96,34298.46
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D108,HJ,,11.96,34286.5
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D108,HJ,,11.96,34274.54
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D108,HJ,,11.96,34262.58
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D108,HJ,,14.83,34247.75
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D108,HJ,,14.83,34232.92
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D108,HJ,,14.83,34218.09
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D108,HJ,,14.83,34203.26
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D108,HJ,,14.83,34188.43
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D108,HJ,,44.2,34144.23
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D108,HJ,,1.78,34142.45
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D108,HJ,,1.78,34140.67
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D108,HJ,,1.78,34138.89
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D108,HJ,,1.78,34137.11
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D108,HJ,,1.78,34135.33
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D108,HJ,,1.78,34133.55
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D108,HJ,,1.78,34131.77
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D108,HJ,,1.78,34129.99
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D108,HJ,,1.78,34128.21
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D108,HJ,,1.78,34126.43
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D108,HJ,,1.78,34124.65
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D108,HJ,,1.78,34122.87
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D108,HJ,,1.78,34121.09
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D108,HJ,,3.56,34117.53
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D108,HJ,,3.56,34113.97
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D108,HJ,,5.23,34108.74
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D108,HJ,,5.23,34103.51
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D108,HJ,,5.23,34098.28
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D108,HJ,,11.96,34086.32
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D108,HJ,,11.96,34074.36
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D108,HJ,,11.96,34062.4
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D108,HJ,,11.96,34050.44
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D108,HJ,,11.96,34038.48
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D108,HJ,,11.96,34026.52
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D108,HJ,,11.96,34014.56
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D108,HJ,,11.96,34002.6
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D108,HJ,,14.83,33987.77
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D108,HJ,,14.83,33972.94
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D108,HJ,,14.83,33958.11
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D108,HJ,,25.48,33932.63
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D108,HJ,,35.65,33896.98
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D108,HJ,,35.65,33861.33
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D108,HJ,,35.65,33825.68
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D101,HJ,,1.78,33823.9
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D101,HJ,,1.78,33822.12
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D101,HJ,,1.78,33820.34
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D101,HJ,,3.38,33816.96
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D101,HJ,,11.96,33805
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D101,HJ,,11.96,33793.04
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D101,HJ,,11.96,33781.08
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D101,HJ,,14.83,33766.25
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D101,HJ,,25.48,33740.77
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D102,HJ,,1.78,33738.99
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D102,HJ,,1.78,33737.21
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D102,HJ,,11.96,33725.25
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D102,HJ,,11.96,33713.29
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D103,HJ,,1.78,33711.51
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D103,HJ,,1.78,33709.73
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D103,HJ,,11.96,33697.77
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D103,HJ,,11.96,33685.81
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D103,HJ,,11.96,33673.85
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D104,HJ,,1.78,33672.07
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D104,HJ,,1.78,33670.29
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D104,HJ,,1.78,33668.51
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D104,HJ,,1.78,33666.73
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D104,HJ,,1.78,33664.95
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D104,HJ,,3.38,33661.57
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D104,HJ,,5.23,33656.34
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D104,HJ,,11.96,33644.38
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D104,HJ,,14.83,33629.55
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D104,HJ,,14.83,33614.72
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D104,HJ,,14.83,33599.89
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D104,HJ,,25.48,33574.41
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D104,HJ,,35.65,33538.76
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D104,HJ,,44.2,33494.56
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D105,HJ,,1.78,33492.78
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D105,HJ,,1.78,33491
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D105,HJ,,1.78,33489.22
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D105,HJ,,11.96,33477.26
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D105,HJ,,14.83,33462.43
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D105,HJ,,14.83,33447.6
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D107,HJ,,1.78,33445.82
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D107,HJ,,3.56,33442.26
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D107,HJ,,5.23,33437.03
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D107,HJ,,11.96,33425.07
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D107,HJ,,25.48,33399.59
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D107,HJ,,31.6,33367.99
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D107,HJ,,35.65,33332.34
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D107,HJ,,35.65,33296.69
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D109,HJ,,1.78,33294.91
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D109,HJ,,1.78,33293.13
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D109,HJ,,1.78,33291.35
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D109,HJ,,1.78,33289.57
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D109,HJ,,1.78,33287.79
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D109,HJ,,5.23,33282.56
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D109,HJ,,5.23,33277.33
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D109,HJ,,11.96,33265.37
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D109,HJ,,11.96,33253.41
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D109,HJ,,14.83,33238.58
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D109,HJ,,14.83,33223.75
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D109,HJ,,14.83,33208.92
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D109,HJ,,44.2,33164.72
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D109,HJ,,44.2,33120.52
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D111,HJ,,1.78,33118.74
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D111,HJ,,1.78,33116.96
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D111,HJ,,1.78,33115.18
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D111,HJ,,1.78,33113.4
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D111,HJ,,1.78,33111.62
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D111,HJ,,11.96,33099.66
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D111,HJ,,11.96,33087.7
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D111,HJ,,11.96,33075.74
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D111,HJ,,11.96,33063.78
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D112,HJ,,3.56,33060.22
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D112,HJ,,31.6,33028.62
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D108,HJ,,1.78,33026.84
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D108,HJ,,1.78,33025.06
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D108,HJ,,1.78,33023.28
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D108,HJ,,1.78,33021.5
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D108,HJ,,1.78,33019.72
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D108,HJ,,1.78,33017.94
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D108,HJ,,1.78,33016.16
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D108,HJ,,1.78,33014.38
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D108,HJ,,1.78,33012.6
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D108,HJ,,1.78,33010.82
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D108,HJ,,1.78,33009.04
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D108,HJ,,1.78,33007.26
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D108,HJ,,1.78,33005.48
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D108,HJ,,1.78,33003.7
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D108,HJ,,1.78,33001.92
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D108,HJ,,11.96,32989.96
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D108,HJ,,11.96,32978
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D108,HJ,,11.96,32966.04
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D108,HJ,,11.96,32954.08
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D108,HJ,,11.96,32942.12
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D108,HJ,,11.96,32930.16
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D108,HJ,,11.96,32918.2
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D108,HJ,,11.96,32906.24
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D108,HJ,,11.96,32894.28
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D108,HJ,,11.96,32882.32
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D108,HJ,,14.83,32867.49
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D108,HJ,,14.83,32852.66
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D108,HJ,,14.83,32837.83
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D108,HJ,,14.83,32823
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D108,HJ,,14.83,32808.17
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D108,HJ,,35.65,32772.52
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D108,HJ,,1.78,32770.74
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D108,HJ,,1.78,32768.96
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D108,HJ,,1.78,32767.18
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D108,HJ,,1.78,32765.4
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D108,HJ,,11.96,32753.44
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D108,HJ,,11.96,32741.48
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D108,HJ,,14.83,32726.65
6175,6/15/2021,6/15/2021,61521,82L-IMPORT PAYROLL,D108,HJ,,14.83,32711.82
6175,6/30/2021,6/30/2021,63021,82L-IMPORT PAYROLL,D108,HJ,,1.78,32710.04
6175,6/30/2021,6/30/2021,63021,82L-IMPORT PAYROLL,D108,HJ,,1.78,32708.26
6175,6/30/2021,6/30/2021,63021,82L-IMPORT PAYROLL,D108,HJ,,1.78,32706.48
6175,6/30/2021,6/30/2021,63021,82L-IMPORT PAYROLL,D108,HJ,,1.78,32704.7
6175,6/30/2021,6/30/2021,63021,82L-IMPORT PAYROLL,D108,HJ,,5.23,32699.47
6175,6/30/2021,6/30/2021,63021,82L-IMPORT PAYROLL,D108,HJ,,11.96,32687.51
6175,6/30/2021,6/30/2021,63021,82L-IMPORT PAYROLL,D108,HJ,,11.96,32675.55
6175,6/30/2021,6/30/2021,63021,82L-IMPORT PAYROLL,D108,HJ,,11.96,32663.59
6175,6/30/2021,6/30/2021,63021,82L-IMPORT PAYROLL,D108,HJ,,11.96,32651.63
6175,6/30/2021,6/30/2021,63021,82L-IMPORT PAYROLL,D108,HJ,,44.2,32607.43
6175,6/30/2021,6/30/2021,63021,82L-IMPORT PAYROLL,D108,HJ,,1.78,32605.65
6175,6/30/2021,6/30/2021,63021,82L-IMPORT PAYROLL,D108,HJ,,1.78,32603.87
6175,6/30/2021,6/30/2021,63021,82L-IMPORT PAYROLL,D108,HJ,,1.78,32602.09
6175,6/30/2021,6/30/2021,63021,82L-IMPORT PAYROLL,D108,HJ,,1.78,32600.31
6175,6/30/2021,6/30/2021,63021,82L-IMPORT PAYROLL,D108,HJ,,1.78,32598.53
6175,6/30/2021,6/30/2021,63021,82L-IMPORT PAYROLL,D108,HJ,,1.78,32596.75
6175,6/30/2021,6/30/2021,63021,82L-IMPORT PAYROLL,D108,HJ,,1.78,32594.97
6175,6/30/2021,6/30/2021,63021,82L-IMPORT PAYROLL,D108,HJ,,1.78,32593.19
6175,6/30/2021,6/30/2021,63021,82L-IMPORT PAYROLL,D108,HJ,,1.78,32591.41
6175,6/30/2021,6/30/2021,63021,82L-IMPORT PAYROLL,D108,HJ,,1.78,32589.63
6175,6/30/2021,6/30/2021,63021,82L-IMPORT PAYROLL,D108,HJ,,1.78,32587.85
6175,6/30/2021,6/30/2021,63021,82L-IMPORT PAYROLL,D108,HJ,,1.78,32586.07
6175,6/30/2021,6/30/2021,63021,82L-IMPORT PAYROLL,D108,HJ,,1.78,32584.29
6175,6/30/2021,6/30/2021,63021,82L-IMPORT PAYROLL,D108,HJ,,3.56,32580.73
6175,6/30/2021,6/30/2021,63021,82L-IMPORT PAYROLL,D108,HJ,,3.56,32577.17
6175,6/30/2021,6/30/2021,63021,82L-IMPORT PAYROLL,D108,HJ,,5.23,32571.94
6175,6/30/2021,6/30/2021,63021,82L-IMPORT PAYROLL,D108,HJ,,5.23,32566.71
6175,6/30/2021,6/30/2021,63021,82L-IMPORT PAYROLL,D108,HJ,,5.23,32561.48
6175,6/30/2021,6/30/2021,63021,82L-IMPORT PAYROLL,D108,HJ,,11.96,32549.52
6175,6/30/2021,6/30/2021,63021,82L-IMPORT PAYROLL,D108,HJ,,11.96,32537.56
6175,6/30/2021,6/30/2021,63021,82L-IMPORT PAYROLL,D108,HJ,,11.96,32525.6
6175,6/30/2021,6/30/2021,63021,82L-IMPORT PAYROLL,D108,HJ,,11.96,32513.64
6175,6/30/2021,6/30/2021,63021,82L-IMPORT PAYROLL,D108,HJ,,11.96,32501.68
6175,6/30/2021,6/30/2021,63021,82L-IMPORT PAYROLL,D108,HJ,,11.96,32489.72
6175,6/30/2021,6/30/2021,63021,82L-IMPORT PAYROLL,D108,HJ,,11.96,32477.76
6175,6/30/2021,6/30/2021,63021,82L-IMPORT PAYROLL,D108,HJ,,11.96,32465.8
6175,6/30/2021,6/30/2021,63021,82L-IMPORT PAYROLL,D108,HJ,,14.83,32450.97
6175,6/30/2021,6/30/2021,63021,82L-IMPORT PAYROLL,D108,HJ,,14.83,32436.14
6175,6/30/2021,6/30/2021,63021,82L-IMPORT PAYROLL,D108,HJ,,14.83,32421.31
6175,6/30/2021,6/30/2021,63021,82L-IMPORT PAYROLL,D108,HJ,25.48,,32446.79
6175,6/30/2021,6/30/2021,63021,82L-IMPORT PAYROLL,D108,HJ,,35.65,32411.14
6175,6/30/2021,6/30/2021,63021,82L-IMPORT PAYROLL,D108,HJ,,35.65,32375.49
6175,6/30/2021,6/30/2021,63021,82L-IMPORT PAYROLL,D108,HJ,,35.65,32339.84
6175,6/30/2021,6/30/2021,63021,82L-IMPORT PAYROLL,D101,HJ,,1.78,32338.06
6175,6/30/2021,6/30/2021,63021,82L-IMPORT PAYROLL,D101,HJ,,1.78,32336.28
